"https://http2.mlstatic.com/D_NQ_NP_787195-MCO46872615915_072021-C.jpg","3.300.000","Apartamento En Arriendo, Manga - Cartagena.","Manga, Cartagena De Indias, Bolívar","117 m² cubiertos","3 habs.","https://apartamento.mercadolibre.com.co/MCO-650094813-apartamento-en-arriendo-manga-cartagena-_JM#position=14&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_635900-MCO46847087130_072021-C.jpg","2.400.000","Casa En Arriendo Torices Cartagena ","Torices, Cartagena De Indias, Bolívar","180 m² cubiertos","5 habs.","https://casa.mercadolibre.com.co/MCO-649327803-casa-en-arriendo-torices-cartagena-_JM#position=15&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_955394-MCO46898068427_072021-C.jpg","1.700.000","Arriendo Apartamento La Concepción Cartagena ","La Concepción, Cartagena De Indias, Bolívar","98 m² cubiertos","3 habs.","https://apartamento.mercadolibre.com.co/MCO-650934229-arriendo-apartamento-la-concepcion-cartagena-_JM#position=16&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_917271-MCO46897833477_072021-C.jpg","1.700.000","Arriendo Apartamento La Concepción Cartagena ","La Concepción, Cartagena De Indias, Bolívar","98 m² cubiertos","3 habs.","https://apartamento.mercadolibre.com.co/MCO-650932055-arriendo-apartamento-la-concepcion-cartagena-_JM#position=17&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_658680-MCO46863426276_072021-C.jpg","1.250.000","Alquiler (renta) Apartamento En Alto Bosque","Alto Bosque, Cartagena De Indias, Bolívar","75 m² cubiertos","2 habs.","https://apartamento.mercadolibre.com.co/MCO-649700302-alquiler-renta-apartamento-en-alto-bosque-_JM#position=18&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_766651-MCO46848037065_072021-C.jpg","3.200.000","Cartagena Arriendo Apartamento Castillogrande ","Castillogrande, Cartagena De Indias, Bolívar","90 m² cubiertos","2 habs.","https://apartamento.mercadolibre.com.co/MCO-649346031-cartagena-arriendo-apartamento-castillogrande-_JM#position=19&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_664171-MCO46902181927_072021-C.jpg","35.000.000","Edificio En Arriendo/venta En Cartagena Manzanillo Del Mar","Cartagena De Indias, Bolívar","2 m² cubiertos","14 habs.","https://inmueble.mercadolibre.com.co/MCO-650977554-edificio-en-arriendoventa-en-cartagena-manzanillo-del-mar-_JM#position=20&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_861127-MCO46901359538_072021-C.jpg","4.000.000","Arriendo Apartamento Manga  Cartagena ","Manga, Cartagena De Indias, Bolívar","205 m² cubiertos","5 habs.","https://apartamento.mercadolibre.com.co/MCO-650966407-arriendo-apartamento-manga-cartagena-_JM#position=21&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_627509-MCO46900027540_072021-C.jpg","4.500.000","Arriendo Apartamento Castillogrande Cartagena ","Castillogrande, Cartagena De Indias, Bolívar","113 m² cubiertos","3 habs.","https://apartamento.mercadolibre.com.co/MCO-650952207-arriendo-apartamento-castillogrande-cartagena-_JM#position=22&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_891050-MCO46873204100_072021-C.jpg","2.000.000","Cartagena Arriendo De Local Amberes","Amberes, Cartagena De Indias, Bolívar","40 m² cubiertos",,"https://inmueble.mercadolibre.com.co/MCO-650107126-cartagena-arriendo-de-local-amberes-_JM#position=23&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_963813-MCO46900670353_072021-C.jpg","1.600.000","Local En Arriendo Manga Cartagena ","Manga, Cartagena De Indias, Bolívar","30 m² cubiertos",,"https://apartamento.mercadolibre.com.co/MCO-650957412-local-en-arriendo-manga-cartagena-_JM#position=24&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_650662-MCO46900432854_072021-C.jpg","2.300.000","Apartamento En Arriendo Bocagrande Cartagena ","Bocagrande, Cartagena De Indias, Bolívar","45 m² cubiertos","1 hab.","https://apartamento.mercadolibre.com.co/MCO-650955800-apartamento-en-arriendo-bocagrande-cartagena-_JM#position=25&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_969081-MCO46899860832_072021-C.jpg","1.440.000.000","Moderno Apartamento Amoblado Sector Bocagrande Cartagena","Bocagrande, Cartagena De Indias, Bolívar","95 m² cubiertos","2 habs.","https://apartamento.mercadolibre.com.co/MCO-650919546-moderno-apartamento-amoblado-sector-bocagrande-cartagena-_JM#position=26&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_628006-MCO46875458729_072021-C.jpg","1.200.000","Cartagena Arriendo De Oficina Centro","El Centro, Cartagena De Indias, Bolívar","30 m² cubiertos",,"https://inmueble.mercadolibre.com.co/MCO-650175474-cartagena-arriendo-de-oficina-centro-_JM#position=27&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/resources/frontend/statics/img-not-available/1.1.0/T@2x.jpg","3.000.000","Cartagena Arriendo Apartamento Crespo ","Cartagena De Indias, Bolívar","132 m² cubiertos","3 habs.","https://apartamento.mercadolibre.com.co/MCO-650100857-cartagena-arriendo-apartamento-crespo-_JM#position=28&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_824132-MCO43627772137_092020-C.jpg","4.000.000","Encantadora Casa De Playa En Renta Vip Isla Privada","Cartagena De Indias, Bolívar","200 m² cubiertos","5 habs.","https://casa.mercadolibre.com.co/MCO-585457616-encantadora-casa-de-playa-en-renta-vip-isla-privada-_JM#position=29&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_874001-MCO43627705550_092020-C.jpg","3.000.000","Hermosa Cabaña De Playa Para La Renta Vip Isla Cholon Cartagena","Cartagena De Indias, Bolívar","200 m² cubiertos","4 habs.","https://casa.mercadolibre.com.co/MCO-585457174-hermosa-cabana-de-playa-para-la-renta-vip-isla-cholon-cartagena-_JM#position=30&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_676750-MCO43428572454_092020-C.jpg","1.500.000","Encantador Penthouse En Renta Por Día Cartagena","Morros, Cartagena De Indias, Bolívar","300 m² cubiertos","4 habs.","https://apartamento.mercadolibre.com.co/MCO-581946258-encantador-penthouse-en-renta-por-dia-cartagena-_JM#position=31&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_724469-MCO43836652158_102020-C.jpg","2.500.000","Linda Casa De Playa En Renta Por Días","Cartagena De Indias, Bolívar","200 m² cubiertos","4 habs.","https://casa.mercadolibre.com.co/MCO-590931071-linda-casa-de-playa-en-renta-por-dias-_JM#position=32&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_705681-MCO43627653578_092020-C.jpg","3.500.000","Linda Cabaña De Playa En Renta Isla De Baru Colombia","Cartagena De Indias, Bolívar","200 m² cubiertos","5 habs.","https://casa.mercadolibre.com.co/MCO-585456607-linda-cabana-de-playa-en-renta-isla-de-baru-colombia-_JM#position=33&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_904470-MCO43627603839_092020-C.jpg","4.100.000","Encantadora Casa De Playa Para Renta Vip Isla Del Rosario","Cartagena De Indias, Bolívar","200 m² cubiertos","4 habs.","https://casa.mercadolibre.com.co/MCO-585455896-encantadora-casa-de-playa-para-renta-vip-isla-del-rosario-_JM#position=34&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_827061-MCO44009433308_112020-C.jpg","6.300.000","Espectacular Casa De Playa En Arriendo Por Díen Isla En El Mar Caribe","La Providencia, Cartagena De Indias, Bolívar","125 m² cubiertos","4 habs.","https://casa.mercadolibre.com.co/MCO-593452146-espectacular-casa-de-playa-en-arriendo-por-dien-isla-en-el-mar-caribe-_JM#position=35&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_904538-MCO43838501971_102020-C.jpg","2.500.000","Lujosa Casa De Playa En Renta Por Días","El Bosque, Cartagena De Indias, Bolívar","300 m² cubiertos","5 habs.","https://casa.mercadolibre.com.co/MCO-590967688-lujosa-casa-de-playa-en-renta-por-dias-_JM#position=36&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_841827-MCO45879783865_052021-C.jpg","1.271.000","Apartamento En Arriendo En Barranquilla Miramar","Cartagena De Indias, Bolívar","70 m² cubiertos","3 habs.","https://apartamento.mercadolibre.com.co/MCO-622318058-apartamento-en-arriendo-en-barranquilla-miramar-_JM#position=37&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_689687-MCO43674423534_102020-C.jpg","20.605.000","Bodega En Arriendo En Cartagena Zona Industrial Mamonal","Cartagena De Indias, Bolívar","1,585 m² cubiertos",,"https://inmueble.mercadolibre.com.co/MCO-586784780-bodega-en-arriendo-en-cartagena-zona-industrial-mamonal-_JM#position=38&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_850387-MCO43674183697_102020-C.jpg","7.658.840","Local En Arriendo En Cartagena Zona Industrial","Cartagena De Indias, Bolívar","225 m² cubiertos",,"https://inmueble.mercadolibre.com.co/MCO-586775000-local-en-arriendo-en-cartagena-zona-industrial-_JM#position=39&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_768372-MCO44807071518_022021-C.jpg","6.000.000","Loma De Cartagena, Se Alquila Espectacular Casa Para Entidades","Centro, Popayán, Cauca","8 habs.",,"https://casa.mercadolibre.com.co/MCO-585325860-loma-de-cartagena-se-alquila-espectacular-casa-para-entidades-_JM#position=40&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_772740-MCO43674172815_102020-C.jpg","2.640.000","Oficina En Arriendo En Cartagena Zona Industrial","Cartagena De Indias, Bolívar","83 m² cubiertos",,"https://inmueble.mercadolibre.com.co/MCO-586774973-oficina-en-arriendo-en-cartagena-zona-industrial-_JM#position=41&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_977118-MCO45842746591_052021-C.jpg","41.941.975","Bodega En Arriendo En Cartagena ","Cartagena De Indias, Bolívar","2,893 m² cubiertos",,"https://inmueble.mercadolibre.com.co/MCO-621386317-bodega-en-arriendo-en-cartagena-_JM#position=42&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_690458-MCO45842754148_052021-C.jpg","83.765.195","Bodega En Arriendo En Cartagena ","Cartagena De Indias, Bolívar","5,778 m² cubiertos",,"https://inmueble.mercadolibre.com.co/MCO-621386398-bodega-en-arriendo-en-cartagena-_JM#position=43&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_784805-MCO45842707156_052021-C.jpg","41.823.220","Bodega En Arriendo En Cartagena ","Cartagena De Indias, Bolívar","2,884 m² cubiertos",,"https://inmueble.mercadolibre.com.co/MCO-621385968-bodega-en-arriendo-en-cartagena-_JM#position=44&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_774049-MCO44785153848_022021-C.jpg","1.500.000","Cartagena Casa Alquiler Por Días Getsemaní","Getsemani, Cartagena De Indias, Bolívar","200 m² cubiertos","7 habs.","https://casa.mercadolibre.com.co/MCO-605538095-cartagena-casa-alquiler-por-dias-getsemani-_JM#position=45&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_634434-MCO45880119857_052021-C.jpg","25.462.530","Lote En Arriendo/venta En Cartagena ","Cartagena De Indias, Bolívar","5,658 m² cubiertos",,"https://lote-casalote.mercadolibre.com.co/MCO-622321170-lote-en-arriendoventa-en-cartagena-_JM#position=46&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_921821-MCO43971166354_112020-C.jpg","1.200.000","¡¡¡ Exclusivo Apartamento Por Dias En Cartagena - Zona Norte¡¡¡","Zona Norte, Cartagena De Indias, Bolívar","172 m² cubiertos","4 habs.","https://apartamento.mercadolibre.com.co/MCO-592990725--exclusivo-apartamento-por-dias-en-cartagena-zona-norte-_JM#position=47&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_847251-MCO43639405354_102020-C.jpg","4.500.000","Confortable Casa De Playa En Renta Vip Isla Tierra Bomba Colombia","Cartagena De Indias, Bolívar","300 m² cubiertos","4 habs.","https://casa.mercadolibre.com.co/MCO-585571652-confortable-casa-de-playa-en-renta-vip-isla-tierra-bomba-colombia-_JM#position=48&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_974500-MCO31499885724_072019-C.jpg","1.400.000","Cartagena Arriendo Días  Apartamento Bocagrande","Bocagrande, Cartagena De Indias, Bolívar","280 m² cubiertos","3 habs.","https://apartamento.mercadolibre.com.co/MCO-524895975-cartagena-arriendo-dias-apartamento-bocagrande-_JM#position=49&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_762690-MCO43250898698_082020-C.jpg","5.400.000","Arriendo Por Día Hotel Boutique, Cartagena","Centro Historico, Cartagena De Indias, Bolívar","2,000 m² cubiertos","10 habs.","https://casa.mercadolibre.com.co/MCO-578782185-arriendo-por-dia-hotel-boutique-cartagena-_JM#position=50&search_layout=stack&type=item&tracking_id=0e48f889-011e-4b02-a3a7-569289a48a48"
"https://http2.mlstatic.com/D_NQ_NP_813896-MCO46840303360_072021-W.jpg","3.500.000","Cartagena Arriendo De Apartamento Castillogrande","Castillogrande, Cartagena De Indias, Bolívar","63 m² cubiertos","1 hab.","https://apartamento.mercadolibre.com.co/MCO-649333001-cartagena-arriendo-de-apartamento-castillogrande-_JM#position=1&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
"https://http2.mlstatic.com/D_NQ_NP_687479-MCO46770497269_072021-W.jpg","25.000.000","Arriendo Casa Exclusiva Para Hotel Ó Restaurante, Manga - Cartagena.","Manga, Cartagena De Indias, Bolívar","600 m² cubiertos","9 habs.","https://casa.mercadolibre.com.co/MCO-647967559-arriendo-casa-exclusiva-para-hotel-o-restaurante-manga-cartagena-_JM#position=2&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
"https://http2.mlstatic.com/D_NQ_NP_786560-MCO46883170813_072021-W.jpg","16.000.000","Casa En Arriendo, Pie De La Popa - Cartagena.","Pie De La Popa, Cartagena De Indias, Bolívar","1,000 m² cubiertos","11 habs.","https://casa.mercadolibre.com.co/MCO-650546979-casa-en-arriendo-pie-de-la-popa-cartagena-_JM#position=3&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
"https://http2.mlstatic.com/D_NQ_NP_847455-MCO46770296914_072021-W.jpg","4.000.000","Arriendo Apartamento Castillogrande Cartagena ","Castillogrande, Cartagena De Indias, Bolívar","113 m² cubiertos","3 habs.","https://apartamento.mercadolibre.com.co/MCO-647968370-arriendo-apartamento-castillogrande-cartagena-_JM#position=4&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
"https://http2.mlstatic.com/D_NQ_NP_688559-MCO46797245069_072021-W.jpg","2.500.000","Apartamento En Arriendo Bocagrande Cartagena ","Bocagrande, Cartagena De Indias, Bolívar","155 m² cubiertos","3 habs.","https://apartamento.mercadolibre.com.co/MCO-648960582-apartamento-en-arriendo-bocagrande-cartagena-_JM#position=5&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
"https://http2.mlstatic.com/D_NQ_NP_744802-MCO46770342162_072021-W.jpg","15.000.000","Cartagena Arriendo Local Pie De La Popa ","Pie De La Popa, Cartagena De Indias, Bolívar","331 m² cubiertos",,"https://inmueble.mercadolibre.com.co/MCO-647967760-cartagena-arriendo-local-pie-de-la-popa-_JM#position=6&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
"https://http2.mlstatic.com/D_NQ_NP_754631-MCO46794122793_072021-W.jpg","1.400.000","Arriendo Apartamento Serena Del Mar  Cartagena ","Serena Del Mar, Cartagena De Indias, Bolívar","60 m² cubiertos","2 habs.","https://apartamento.mercadolibre.com.co/MCO-647967458-arriendo-apartamento-serena-del-mar-cartagena-_JM#position=7&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
"https://http2.mlstatic.com/D_NQ_NP_605575-MCO46770293615_072021-W.jpg","8.000.000","Arriendo Apartamento Castillogrande Cartagena ","Castillogrande, Cartagena De Indias, Bolívar","490 m² cubiertos","5 habs.","https://apartamento.mercadolibre.com.co/MCO-648960480-arriendo-apartamento-castillogrande-cartagena-_JM#position=8&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
"https://http2.mlstatic.com/D_NQ_NP_637307-MCO46823848237_072021-W.jpg","3.000.000","Oficina En Arriendo Manga Cartagena ","Manga, Cartagena De Indias, Bolívar","59 m² cubiertos",,"https://inmueble.mercadolibre.com.co/MCO-648959299-oficina-en-arriendo-manga-cartagena-_JM#position=9&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
"https://http2.mlstatic.com/D_NQ_NP_892806-MCO46902533746_072021-W.jpg","4.000.000","Apartamento En Arriendo En Cartagena Avenida Soledad Román","Cartagena De Indias, Bolívar","97 m² cubiertos","2 habs.","https://apartamento.mercadolibre.com.co/MCO-650984841-apartamento-en-arriendo-en-cartagena-avenida-soledad-roman-_JM#position=10&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
"https://http2.mlstatic.com/D_NQ_NP_983705-MCO46902135908_072021-W.jpg","4.000.000","Apartamento En Arriendo En Cartagena Bocagrandre","Cartagena De Indias, Bolívar","90 m² cubiertos","2 habs.","https://apartamento.mercadolibre.com.co/MCO-650977028-apartamento-en-arriendo-en-cartagena-bocagrandre-_JM#position=11&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
"https://http2.mlstatic.com/D_NQ_NP_691742-MCO46897188591_072021-W.jpg","1.700.000","Arriendo Apartamento La Concepción Cartagena ","La Concepción, Cartagena De Indias, Bolívar","106 m² cubiertos","3 habs.","https://apartamento.mercadolibre.com.co/MCO-650916735-arriendo-apartamento-la-concepcion-cartagena-_JM#position=12&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
"https://http2.mlstatic.com/D_NQ_NP_600615-MCO46874262745_072021-W.jpg","5.500.000","Cartagena Arriendo De Local Bosque","El Bosque, Cartagena De Indias, Bolívar","250 m² cubiertos",,"https://inmueble.mercadolibre.com.co/MCO-650140395-cartagena-arriendo-de-local-bosque-_JM#position=13&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
"https://http2.mlstatic.com/D_NQ_NP_787195-MCO46872615915_072021-W.jpg","3.300.000","Apartamento En Arriendo, Manga - Cartagena.","Manga, Cartagena De Indias, Bolívar","117 m² cubiertos","3 habs.","https://apartamento.mercadolibre.com.co/MCO-650094813-apartamento-en-arriendo-manga-cartagena-_JM#position=14&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
"https://http2.mlstatic.com/D_NQ_NP_635900-MCO46847087130_072021-W.jpg","2.400.000","Casa En Arriendo Torices Cartagena ","Torices, Cartagena De Indias, Bolívar","180 m² cubiertos","5 habs.","https://casa.mercadolibre.com.co/MCO-649327803-casa-en-arriendo-torices-cartagena-_JM#position=15&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
"https://http2.mlstatic.com/D_NQ_NP_955394-MCO46898068427_072021-W.jpg","1.700.000","Arriendo Apartamento La Concepción Cartagena ","La Concepción, Cartagena De Indias, Bolívar","98 m² cubiertos","3 habs.","https://apartamento.mercadolibre.com.co/MCO-650934229-arriendo-apartamento-la-concepcion-cartagena-_JM#position=16&search_layout=grid&type=item&tracking_id=a0d68ae5-27a5-4337-9052-d1a53ad7ae3e"
